ID_MOEDA;DATA_REF;vlr_cotacao
SAR;2010-06-09;7,433762074
XDR;2010-07-01;4,70972693
ILS;2010-09-28;7,522226214
CAD;2010-08-13;4,293420255
RON;2010-09-27;7,369570434
CZK;2010-04-27;2,179048181
COP;2010-09-13;7,554745734
KES;2010-09-15;2,787403643
KMF;2010-02-26;1,86778146
CLP;2010-11-11;7,788629591
UYU;2010-11-12;6,283396959
IRR;2010-02-11;3,825222373
CUP;2010-01-06;6,638912022
COP;2010-01-15;1,430024028
VUV;2010-06-07;5,369145393
NOK;2010-08-03;6,769484103
KMF;2010-05-12;3,108575463
CUP;2010-07-15;6,396786988
CLP;2010-08-20;3,629206538
THB;2010-08-25;3,344010592
NOK;2010-08-27;6,417087018
XAU;2010-04-30;3,582586229
ANG;2010-04-08;1,036208689
MGB;2010-05-18;2,507753968
SBD;2010-04-20;4,956252515
GIP;2010-09-07;5,695130408
FJD;2010-08-24;5,328931689
UGX;2010-06-29;5,803002119
PHP;2010-02-23;3,540731549
ISK;2010-01-14;7,636771977
JPY;2010-07-28;1,768856466
FJD;2010-07-23;2,121295691
ANG;2010-04-16;4,170755565
MRU;2010-06-29;7,971834719
OMR;2010-01-25;1,752747536
MUR;2010-03-23;6,81817472
ARS;2010-06-10;3,874194205
DZD;2010-06-08;4,746925712
EGP;2010-08-09;1,680053532
XOF;2010-01-13;2,758645058
ZWL;2010-03-05;2,623601079
ZAR;2010-07-01;7,945646703
SAR;2010-11-08;3,782935858
GIP;2010-03-16;1,218719959
MGB;2010-01-08;7,493317008
XAU;2010-10-14;4,015138268
CRC;2010-10-21;1,856045961
SAR;2010-04-07;5,028876007
SAR;2010-04-09;5,933183253
KMF;2010-10-12;5,504280746
AWG;2010-11-11;1,260923028
ILS;2010-11-05;4,885582089
ZWL;2010-08-31;7,528663695
IRR;2010-06-30;4,038003027
CUP;2010-08-10;7,048271358
THB;2010-03-29;6,371672928
AWG;2010-02-15;3,598249972
RON;2010-01-07;4,025256157
MUR;2010-02-18;2,380197227
PHP;2010-08-03;4,557362378
XAF;2010-08-03;3,649280012
ISK;2010-11-03;1,356163859
ARS;2010-02-12;1,760579407
MMK;2010-10-06;7,532768846
MUR;2010-08-04;5,994270682
SLL;2010-04-20;4,916614592
CVE;2010-09-09;7,228034735
TRY;2010-07-15;4,552965999
SSP;2010-09-01;1,049218833
ZWL;2010-03-16;7,363496363
ZWL;2010-10-18;7,740131319
CZK;2010-01-29;3,093452454
LBP;2010-04-21;3,243563533
AFN;2010-10-04;7,409578443
RON;2010-03-08;3,332918048
RON;2010-07-20;4,993450046
AWG;2010-03-12;4,955851555
XDR;2010-07-14;4,499422967
WST;2010-02-25;1,699130237
CVE;2010-10-04;3,479111731
CZK;2010-09-13;1,392146409
KES;2010-01-22;7,000554144
XOF;2010-04-29;6,114801645
SGD;2010-06-08;7,622420847
SZL;2010-02-05;6,922269225
UYU;2010-01-27;4,723629534
EUR;2010-07-27;4,438862503
MGB;2010-02-16;4,18009907
LBP;2010-10-25;2,089524686
USD;2010-11-23;3,304214954
XAF;2010-11-23;6,90970844
KES;2010-11-09;2,917722464
XPF;2010-05-26;6,442742229
USD;2010-03-17;2,116096556
MMK;2010-03-05;3,586590827
SOS;2010-10-26;6,75558275
KMF;2010-02-04;6,319011509
UGX;2010-05-21;2,851241887
IRR;2010-01-08;7,342409015
EUR;2010-02-12;7,281137586
SAR;2010-09-30;6,536059201
SOS;2010-02-08;4,70482403
OMR;2010-04-16;7,553085983
VUV;2010-07-13;5,860485911
EUR;2010-04-21;7,719084859
MUR;2010-08-19;1,513676226
CDF;2010-04-05;2,9260571
XPF;2010-09-06;7,300853908
XOF;2010-04-13;1,875340462
CRC;2010-06-07;7,386221766
FJD;2010-08-03;6,520004928
SBD;2010-03-24;4,211393595
PGK;2010-03-17;7,258593261
PHP;2010-03-23;6,788037181
MGA;2010-03-23;2,684523284
USD;2010-05-06;3,491249859
UGX;2010-12-01;1,413529575
XOF;2010-06-07;6,743813455
SSP;2010-04-23;5,067952752
MGA;2010-11-26;4,44977814
ZWL;2010-09-15;6,238497734
LBP;2010-06-22;4,998268247
UYU;2010-04-29;5,200777471
CAD;2010-06-08;4,1744923
SAR;2010-08-03;7,893656194
MGA;2010-11-11;4,815084815
GBP;2010-07-13;2,122879922
JPY;2010-02-22;6,288619459
AWG;2010-06-28;4,762661219
CRC;2010-07-05;1,126367211
MRU;2010-01-21;5,889462709
GBP;2010-02-10;3,556681514
ANG;2010-11-09;6,228943944
MRO;2010-06-30;5,501687229
CZK;2010-04-09;3,785127997
CLP;2010-01-28;5,555147648
PHP;2010-10-01;5,567749739
WST;2010-06-15;2,181490242
AWG;2010-06-04;6,36979413
ZWL;2010-11-11;3,450694859
CUP;2010-02-09;2,227485955
MMK;2010-01-27;6,207336307
SGD;2010-11-19;5,62015456
LBP;2010-08-26;5,43900305
GIP;2010-04-14;2,777356684
CRC;2010-10-19;6,453369975
MGA;2010-04-06;5,321436942
ILS;2010-03-09;5,01972276
THB;2010-06-04;4,725002646
XPF;2010-02-25;2,362088084
DJF;2010-11-18;7,562024355
PHP;2010-04-21;5,832647741
IRR;2010-01-14;3,044782281
MZN;2010-09-29;1,480271339
SOS;2010-09-24;5,549230874
SBD;2010-09-09;6,741883337
PHP;2010-10-21;6,640807509
IRR;2010-08-24;4,306148767
PEN;2010-06-24;7,13695997
CDF;2010-03-03;3,196087897
DJF;2010-07-09;4,722811341
BYN;2010-06-16;6,261696696
XPF;2010-12-01;5,949920952
AWG;2010-05-18;7,059177816
TRY;2010-09-08;4,983169854
TTD;2010-03-31;6,146711171
ALL;2010-08-13;2,735112727
CAD;2010-05-05;4,977371156
AWG;2010-09-24;2,306663752
CDF;2010-08-25;3,486162543
SZL;2010-06-04;5,369362772
UYU;2010-03-08;7,814479649
KMF;2010-07-30;3,849661767
CUP;2010-06-11;5,047867596
LSL;2010-03-30;2,634245932
WST;2010-05-19;4,522399545
KES;2010-08-13;4,916417241
CVE;2010-07-27;5,291421652
DJF;2010-02-22;3,177885711
AFN;2010-05-18;3,81626147
CDF;2010-11-17;7,531927705
CRC;2010-04-09;1,680470765
CRC;2010-02-17;2,223350763
EGP;2010-02-25;7,707978964
SGD;2010-08-30;1,66980505
COP;2010-06-08;4,989670753
XAF;2010-04-23;6,640787065
NIO;2010-04-19;4,274526715
HTG;2010-03-05;4,572169542
SZL;2010-11-02;3,312547088
CVE;2010-08-25;3,229207814
GBP;2010-02-22;4,125563025
THB;2010-05-10;3,923138082
NIO;2010-10-11;5,440344036
MZN;2010-05-27;3,982068002
GEL;2010-03-25;2,199601889
CAD;2010-10-04;2,102256954
WST;2010-02-11;2,470285237
ZWL;2010-03-12;4,142660797
JPY;2010-07-12;7,772333324
GEL;2010-07-13;4,46475637
AWG;2010-02-17;6,820000112
ISK;2010-08-12;4,157329023
EUR;2010-02-22;7,674970865
ZAR;2010-02-02;3,075049162
ZAR;2010-10-29;1,285069525
MZN;2010-06-22;3,764660656
CUP;2010-02-03;2,738210261
SOS;2010-09-14;6,689907849
JPY;2010-05-06;7,978051901
XPF;2010-02-17;3,552743673
UYU;2010-05-31;3,598446906
SAR;2010-06-25;3,084668875
SZL;2010-10-29;7,656734467
PEN;2010-05-10;3,390100598
SZL;2010-03-01;1,350025535
IRR;2010-06-25;7,757421851
MUR;2010-05-06;5,573406577
MZN;2010-08-20;1,85717082
SAR;2010-06-24;2,649365604
AFN;2010-01-13;6,167615771
MGA;2010-07-27;7,105890334
ANG;2010-11-08;3,597652495
SOS;2010-06-28;3,036035836
USD;2010-08-20;5,954175055
LSL;2010-10-11;5,993452072
XDR;2010-04-28;2,124778748
MUR;2010-07-30;3,880847394
LBP;2010-08-23;3,19457376
LBP;2010-08-20;2,177224457
CZK;2010-06-07;7,089303672
MZN;2010-03-29;7,783965349
XDR;2010-10-06;4,784494579
VUV;2010-06-15;4,711813092
UYU;2010-04-12;2,894039512
SOS;2010-01-14;3,634130716
ZWL;2010-05-21;4,973261416
ILS;2010-06-03;4,536987245
ARS;2010-10-01;2,742735982
XDR;2010-11-19;7,589111507
XAU;2010-02-26;3,703353763
ILS;2010-04-12;3,892323792
ZAR;2010-09-17;2,772961557
OMR;2010-11-11;2,612934113
MXN;2010-10-22;6,253323674
NOK;2010-06-07;3,097920179
UGX;2010-10-11;5,382686257
XAF;2010-08-18;1,892604709
VES;2010-05-31;5,869957924
IRR;2010-11-01;2,111413538
TTD;2010-11-30;1,971414506
XOF;2010-04-27;3,221486926
GEL;2010-01-22;6,542593479
PGK;2010-06-17;6,952859461
MRO;2010-11-16;2,83411324
CRC;2010-08-20;6,32683754
SSP;2010-09-15;5,437894881
ZWL;2010-01-22;1,448491573
XAU;2010-05-12;5,768527448
XDR;2010-04-30;6,735883117
CUP;2010-02-19;4,798402607
VES;2010-09-01;3,080076396
NOK;2010-11-12;3,56933701
RON;2010-04-21;3,590774417
UYU;2010-03-29;3,434211254
FJD;2010-04-07;4,459114969
XPF;2010-01-29;6,940066278
VES;2010-11-26;3,054567635
PHP;2010-09-03;1,231594086
MGA;2010-08-11;1,855099678
SOS;2010-06-29;3,619116187
ZWL;2010-01-05;2,31079644
XPF;2010-07-27;5,438078046
XOF;2010-10-21;6,135642827
FJD;2010-08-23;1,5147627
AFN;2010-08-05;1,699273348
MZN;2010-11-02;1,139899731
SGD;2010-08-24;1,518558264
MGA;2010-09-09;6,113678038
KMF;2010-03-23;6,062713504
SZL;2010-02-10;2,052944243
IRR;2010-10-27;2,98298347
CZK;2010-07-20;6,615129352
MUR;2010-04-13;7,854176819
RON;2010-06-17;7,678452671
MRO;2010-09-29;4,397756338
ZAR;2010-07-08;1,284560919
MZN;2010-06-11;4,643458724
TRY;2010-05-04;1,278516889
SBD;2010-10-11;7,82677716
CRC;2010-11-26;5,064604878
SLL;2010-01-08;6,017584383
SAR;2010-01-26;6,389639378
MMK;2010-05-25;3,882338166
NIO;2010-05-07;6,336145163
XDR;2010-03-05;3,944454074
SZL;2010-04-26;5,823842883
TRY;2010-11-30;1,700982332
TRY;2010-11-05;4,061557472
SSP;2010-07-01;3,636983335
COP;2010-09-23;3,010359347
SSP;2010-01-27;2,959804535
ISK;2010-01-26;5,479462922
UGX;2010-07-13;3,581390023
TTD;2010-06-24;5,904884458
SSP;2010-04-07;3,069357276
SOS;2010-03-04;1,864626348
AWG;2010-10-01;3,88072139
XDR;2010-04-23;6,812876284
OMR;2010-04-05;5,75339067
TRY;2010-06-08;4,154925764
SAR;2010-06-29;3,989640355
XOF;2010-05-26;7,515162885
CLP;2010-10-21;2,337646604
PEN;2010-05-07;1,907540381
GEL;2010-06-07;6,383591175
MMK;2010-07-19;1,24655062
CRC;2010-08-16;5,835769892
SOS;2010-11-12;5,477547407
SAR;2010-03-03;4,243616462
RON;2010-11-22;7,992872417
BOB;2010-04-15;7,511172473
HTG;2010-04-27;1,394436181
ANG;2010-01-28;1,780276954
LBP;2010-07-05;6,314020574
ZAR;2010-06-28;6,038498163
IRR;2010-08-03;4,670911372
LSL;2010-01-05;3,395353138
BYN;2010-05-13;5,596037269
CZK;2010-11-23;7,064606428
TTD;2010-10-12;4,68260932
PEN;2010-11-01;2,037409008
ARS;2010-12-01;3,546902001
VUV;2010-06-25;6,633302331
IRR;2010-04-15;7,852867544
MRU;2010-05-13;3,788246393
JPY;2010-04-07;7,505376279
ARS;2010-01-08;6,687036037
KMF;2010-08-18;7,328290701
CRC;2010-07-08;2,595765412
MMK;2010-02-16;4,82555151
SLL;2010-04-05;5,801225543
UYU;2010-08-10;6,694032192
THB;2010-01-18;3,801259458
ZWL;2010-02-22;4,260054171
SSP;2010-11-26;7,644929707
VES;2010-03-31;2,462646544
UGX;2010-03-31;5,610928297
XOF;2010-06-21;5,882369339
NOK;2010-06-09;6,911636472
PHP;2010-09-20;7,205908477
KMF;2010-09-16;6,881601155
GBP;2010-09-08;1,466499329
XPF;2010-09-29;4,653289557
UGX;2010-02-15;7,674193144
XAF;2010-01-27;1,015932858
FJD;2010-09-15;6,024174571
ALL;2010-11-08;7,53854835
CAD;2010-05-18;7,804608345
DZD;2010-08-19;1,068772435
PGK;2010-04-06;1,158853352
WST;2010-01-08;1,682660401
NOK;2010-03-08;7,425769985
KES;2010-03-24;6,728075027
CUP;2010-09-07;2,490852296
MGA;2010-11-18;4,485403955
JPY;2010-04-08;3,403599739
SLL;2010-05-18;1,900285542
MUR;2010-04-07;1,449602664
GEL;2010-11-05;7,496152937
MGA;2010-06-01;1,772387087
CUP;2010-11-12;1,73114866
SBD;2010-11-08;1,119188726
FJD;2010-05-18;5,110449553
MRO;2010-07-28;4,71930784
USD;2010-09-28;6,311396599
MMK;2010-11-26;2,325906932
OMR;2010-08-06;3,26866883
MRU;2010-03-03;3,730480969
NIO;2010-09-14;7,380186081
LBP;2010-01-01;4,716037989
THB;2010-06-18;1,696048975
EUR;2010-06-02;7,228769064
MZN;2010-11-17;2,064819515
AFN;2010-06-28;4,978749275
THB;2010-06-11;4,842167795
PHP;2010-04-19;5,417797625
XPF;2010-05-17;3,505406559
ZAR;2010-11-12;7,621674001
MGA;2010-01-28;3,10745436
RON;2010-03-31;3,395487487
ZAR;2010-08-19;2,914594054
JPY;2010-01-15;4,740609229
ILS;2010-01-12;7,796365082
PHP;2010-04-16;3,064384699
XAF;2010-05-04;3,040623307
SBD;2010-11-17;6,596015096
MZN;2010-01-29;5,243043125
MMK;2010-05-28;4,316385567
MZN;2010-07-05;3,341112494
CLP;2010-11-04;6,419523239
ISK;2010-09-23;2,043441355
ZAR;2010-01-07;2,190558791
CDF;2010-06-25;1,349611223
SLL;2010-04-06;3,328002632
GIP;2010-08-25;7,978308916
SOS;2010-08-03;3,804842651
BOB;2010-01-05;4,4701249
UGX;2010-06-14;4,735216916
CUP;2010-10-04;1,215780139
LSL;2010-03-18;4,764371455
TRY;2010-06-16;2,248950064
USD;2010-08-06;5,906052291
THB;2010-04-14;3,731277049
NOK;2010-10-08;5,567420542
ILS;2010-03-10;1,971278071
NOK;2010-08-23;1,150870025
MRU;2010-01-08;6,6721012
TTD;2010-04-07;3,387687325
GEL;2010-06-04;1,285971582
BYN;2010-04-16;3,144842565
SLL;2010-08-19;6,829971552
USD;2010-11-16;4,369798839
NOK;2010-06-17;3,078190088
ALL;2010-07-06;1,411272347
THB;2010-04-12;4,939167678
THB;2010-09-30;5,130480886
UGX;2010-02-01;2,024737239
NIO;2010-04-20;4,338030756
XOF;2010-08-02;2,214474142
MZN;2010-04-28;1,194501281
COP;2010-11-26;7,589001358
NIO;2010-07-07;3,798936307
SSP;2010-05-07;7,090529919
OMR;2010-04-20;5,217479289
PGK;2010-04-07;1,351737857
XAU;2010-09-14;4,698392391
MXN;2010-11-11;3,373360395
AFN;2010-03-16;3,507479787
ZWL;2010-10-11;3,419959426
SOS;2010-07-21;3,304990172
PGK;2010-01-21;2,42466712
PGK;2010-04-23;1,68038857
BYN;2010-11-29;2,069664001
ANG;2010-05-31;6,657863975
SLL;2010-02-17;4,270513356
XDR;2010-03-24;6,067089021
CUP;2010-04-06;5,994758427
CUP;2010-07-08;3,442777872
EUR;2010-05-14;1,421755731
DZD;2010-11-12;5,694054782
ZWL;2010-09-16;7,839550316
MZN;2010-05-26;5,445915341
CUP;2010-09-02;6,568019629
KMF;2010-10-13;2,726466417
KMF;2010-11-17;2,565239012
FJD;2010-08-26;7,691179514
BYN;2010-01-15;3,995471597
EUR;2010-09-16;3,975722313
CUP;2010-05-24;2,499772727
ZWL;2010-05-28;5,434171081
XDR;2010-05-03;5,886822879
UGX;2010-06-28;6,667408168
JPY;2010-07-07;7,257599831
EGP;2010-06-28;7,079557121
SLL;2010-05-20;1,433339775
UYU;2010-02-03;5,541983962
MUR;2010-04-12;5,019104004
MRO;2010-02-26;3,738018692
RON;2010-02-26;5,191305876
IRR;2010-08-25;7,571411669
HTG;2010-09-13;4,131548643
MZN;2010-11-30;5,884983301
CVE;2010-04-07;5,779992163
VES;2010-08-02;1,000687182
PGK;2010-03-31;1,024809897
KMF;2010-01-08;5,301005483
KMF;2010-03-25;6,502247095
CRC;2010-06-28;1,90248853
USD;2010-02-19;5,433454692
RON;2010-04-27;4,810817361
BOB;2010-11-19;2,629356802
SZL;2010-06-15;5,677779794
DZD;2010-08-03;6,523111224
ARS;2010-07-05;4,608065724
OMR;2010-09-28;5,876119614
ISK;2010-04-19;1,792005777
VES;2010-08-27;7,748372078
AWG;2010-05-07;3,414978504
MUR;2010-09-17;4,59740293
ANG;2010-03-17;1,066189349
PEN;2010-08-25;4,507271945
ZAR;2010-08-26;5,760713518
LSL;2010-09-14;3,097524226
CUP;2010-07-22;5,116822362
UGX;2010-11-05;5,95741111
GIP;2010-05-06;5,240356982
BYN;2010-09-29;7,736498892
UGX;2010-05-07;7,718251646
TTD;2010-04-05;3,14614892
SAR;2010-03-05;5,490725279
EGP;2010-04-29;2,206110299
NOK;2010-03-17;1,749530673
ZWL;2010-07-09;4,84100914
XAU;2010-01-25;7,650456786
ARS;2010-07-16;5,516946256
USD;2010-05-18;7,122911751
JPY;2010-06-01;1,716190457
LBP;2010-03-12;6,344437242
GEL;2010-05-31;1,842851818
SAR;2010-03-12;7,751914799
THB;2010-11-30;6,007599175
CDF;2010-10-08;4,671570182
ZWL;2010-02-18;2,304561317
CAD;2010-07-06;2,428325832
MUR;2010-10-21;3,709595561
CAD;2010-04-19;5,856511772
JPY;2010-11-01;7,816132724
CRC;2010-09-01;7,96006918
TRY;2010-02-09;5,043504596
XDR;2010-01-06;4,360043526
XOF;2010-01-25;4,885132313
XAF;2010-10-18;6,861278594
CVE;2010-10-14;7,806917727
LBP;2010-07-01;2,025970995
OMR;2010-10-19;3,786946714
CUP;2010-04-21;7,848756552
GIP;2010-11-02;1,553490222
KES;2010-08-10;7,667557895
AFN;2010-12-01;2,18903923
CAD;2010-10-26;5,137286365
GBP;2010-05-25;7,460650206
THB;2010-11-24;7,146375239
XAU;2010-08-31;4,127063394
UYU;2010-06-17;7,952332854
MZN;2010-12-01;1,686470568
GEL;2010-08-31;7,311162055
VES;2010-09-10;7,834142566
CAD;2010-03-23;4,724494457
KES;2010-07-06;3,526587367
XOF;2010-04-26;4,094848454
XAF;2010-03-08;7,748121321
ZAR;2010-04-21;1,03451848
MGA;2010-10-29;6,614685833
CAD;2010-11-18;5,672251463
XAU;2010-04-20;3,376610219
THB;2010-06-02;2,440627098
PGK;2010-08-18;7,494258702
ALL;2010-04-06;1,505772591
ZWL;2010-09-30;6,031442344
MZN;2010-03-25;2,582079768
KMF;2010-06-23;7,669296503
KMF;2010-07-08;6,544322908
DJF;2010-05-05;7,415020406
MRU;2010-09-08;4,513958931
JPY;2010-04-23;2,493671119
FJD;2010-01-11;5,87233907
JPY;2010-01-18;4,953394055
MXN;2010-08-09;1,071784019
NIO;2010-06-25;4,082050264
EGP;2010-05-26;3,537015676
ALL;2010-04-13;2,895466864
SLL;2010-06-14;7,527163744
SLL;2010-11-01;7,093283653
XDR;2010-09-24;7,64983052
SOS;2010-01-05;5,717667639
ALL;2010-01-22;3,029844522
CUP;2010-07-06;3,343866229
SSP;2010-10-13;3,551845372
GEL;2010-07-06;4,179471552
PHP;2010-05-20;1,553198576
BYN;2010-10-08;7,979477167
ZAR;2010-10-20;3,404062867
SZL;2010-08-27;5,396164119
GBP;2010-11-23;1,084707379
CDF;2010-05-24;1,012277067
THB;2010-04-29;3,295509815
VES;2010-10-08;2,505791306
SGD;2010-05-28;1,672083974
TTD;2010-09-15;4,725353539
SZL;2010-01-20;4,000635266
PGK;2010-06-21;2,134532392
USD;2010-02-05;3,268948376
CLP;2010-03-03;1,636483192
FJD;2010-09-06;1,263673007
THB;2010-01-04;7,494310439
DZD;2010-07-29;6,795523584
MMK;2010-02-09;3,471293628
GEL;2010-02-11;5,857947469
TRY;2010-10-05;6,401500463
RON;2010-08-18;5,641381681
XAU;2010-07-15;2,34292084
BYN;2010-05-18;6,559449255
UGX;2010-05-20;3,860088825
VUV;2010-11-18;5,107916951
UYU;2010-11-23;7,309705913
ALL;2010-10-01;2,466702461
ILS;2010-06-04;3,623708248
NIO;2010-06-15;1,655676305
CLP;2010-01-07;2,680002987
HTG;2010-01-26;1,223135948
ALL;2010-07-28;3,659047425
USD;2010-02-01;2,787019789
TRY;2010-05-10;5,718152881
ARS;2010-04-07;4,303924501
KMF;2010-08-26;1,603058696
XAU;2010-01-11;5,071571827
OMR;2010-03-08;5,987125993
MUR;2010-11-29;5,839159071
DZD;2010-05-28;1,510718048
XDR;2010-02-23;4,885353446
VUV;2010-10-20;4,359123528
XDR;2010-08-12;7,011224031
VES;2010-06-07;2,652337134
FJD;2010-03-09;3,111474395
CZK;2010-01-21;2,579309344
XDR;2010-09-06;5,885738909
DJF;2010-01-01;4,7367782
XOF;2010-09-29;3,592427075
KES;2010-03-12;5,336344242
PGK;2010-09-02;5,775945425
HTG;2010-10-14;2,732748687
UYU;2010-04-20;1,894049168
XPF;2010-02-12;2,716088593
KMF;2010-01-29;2,868897498
XDR;2010-03-22;2,878850996
IRR;2010-02-03;1,989827394
OMR;2010-01-14;6,262795269
GEL;2010-09-07;5,578710437
ARS;2010-09-03;6,669559836
XPF;2010-04-13;4,625141799
DJF;2010-06-08;5,640690744
NOK;2010-06-28;2,885218799
RON;2010-08-06;6,896907747
NIO;2010-10-14;3,589277387
CAD;2010-04-09;3,523398459
PHP;2010-09-02;7,183479726
KES;2010-01-12;4,310916483
TRY;2010-02-04;7,646330774
OMR;2010-02-17;4,021138489
ANG;2010-07-30;6,643075585
IRR;2010-07-28;5,151755154
LSL;2010-01-22;7,166628957
DJF;2010-07-14;2,213453591
CZK;2010-01-27;2,452458978
DZD;2010-06-07;7,267521203
OMR;2010-04-09;7,894843221
MUR;2010-08-10;6,816280484
EGP;2010-10-22;3,463120878
CRC;2010-10-15;5,249312878
UYU;2010-04-15;1,460654318
MMK;2010-10-01;5,393156707
CVE;2010-03-10;6,093055069
MRO;2010-02-24;7,714737713
UGX;2010-11-10;6,168871641
OMR;2010-02-23;4,405414641
MGB;2010-08-12;3,408217669
RON;2010-05-06;1,602640212
COP;2010-07-15;1,637369812
JPY;2010-07-21;2,372148395
VES;2010-06-30;6,165604711
USD;2010-02-10;1,350627184
KMF;2010-03-19;7,956991673
KES;2010-07-19;7,636068523
ZAR;2010-08-09;4,426187396
XOF;2010-11-16;4,400397003
ARS;2010-05-05;5,845042884
GBP;2010-04-06;7,246986687
MRO;2010-08-30;6,533560395
GEL;2010-05-10;2,270004034
UYU;2010-11-09;3,061947644
SZL;2010-10-26;7,402983248
ILS;2010-08-11;5,468737125
CZK;2010-02-17;1,028852046
USD;2010-03-23;1,041354001
AFN;2010-07-15;6,078146517
LSL;2010-09-30;4,221193135
UYU;2010-05-18;3,132403612
CUP;2010-09-01;6,761035144
EGP;2010-07-09;7,603023291
MXN;2010-03-30;3,22687757
SBD;2010-03-12;6,754011869
CDF;2010-05-06;7,58260268
AWG;2010-04-23;4,600432038
ANG;2010-10-20;5,979095936
SZL;2010-08-24;7,622588158
PHP;2010-05-17;3,735277474
BYN;2010-04-29;6,092309475
TTD;2010-11-18;7,587093771
SOS;2010-02-05;3,983357668
FJD;2010-10-18;2,223914444
CLP;2010-07-07;2,160534739
SLL;2010-06-24;2,161623716
BYN;2010-09-20;5,121124864
RON;2010-08-24;7,030367076
XPF;2010-06-10;5,977713645
MGB;2010-04-22;5,105686426
BYN;2010-10-12;6,418891549
ILS;2010-06-16;2,553006172
WST;2010-10-21;4,406526148
ISK;2010-11-26;4,161626518
AWG;2010-03-16;2,697960258
SZL;2010-07-09;7,624176979
CUP;2010-06-22;2,13550663
XOF;2010-01-19;7,391249418
GEL;2010-11-24;3,153791785
CAD;2010-05-19;7,119734108
MMK;2010-09-02;4,120824933
BYN;2010-06-11;7,787301958
CUP;2010-03-17;6,897583663
EGP;2010-09-13;7,534012198
LBP;2010-08-24;6,147469699
AWG;2010-06-17;7,675643027
TRY;2010-12-01;3,212106287
VUV;2010-07-21;1,987185478
AWG;2010-01-11;2,110294104
ANG;2010-05-06;2,217625916
CAD;2010-10-12;3,53551656
MMK;2010-03-03;7,887609661
MZN;2010-03-12;6,907386124
ALL;2010-05-25;2,206852138
AWG;2010-02-22;1,128358245
JPY;2010-10-22;3,813261569
PEN;2010-03-03;4,615422368
PEN;2010-05-21;2,473545492
JPY;2010-05-03;1,48679477
TTD;2010-03-02;3,876008749
MGB;2010-01-25;7,149532855
VES;2010-03-19;5,410734713
NOK;2010-07-27;2,629673481
CRC;2010-01-04;7,534967661
AFN;2010-08-02;7,233538449
KMF;2010-02-12;5,009304464
MRO;2010-09-20;6,728441775
ZAR;2010-09-15;1,560362875
UGX;2010-09-24;6,601104915
BYN;2010-09-02;6,189835906
ALL;2010-02-24;6,299522579
CZK;2010-10-01;3,727933347
ALL;2010-11-01;6,777404845
PEN;2010-07-19;2,881955624
ZAR;2010-10-14;5,378432155
LSL;2010-01-27;4,579499066
TRY;2010-01-26;7,18603611
LBP;2010-03-02;1,236333013
JPY;2010-08-31;7,722554147
CUP;2010-02-24;3,702823877
KES;2010-04-14;4,35232681
SLL;2010-11-11;2,24583292
EUR;2010-09-15;4,466361463
TRY;2010-07-28;3,843431652
UYU;2010-09-27;2,264115214
PHP;2010-05-27;4,559184849
GIP;2010-05-17;7,325526953
ANG;2010-08-23;4,216538072
ANG;2010-10-29;5,678104818
ZAR;2010-11-23;6,803296208
NOK;2010-11-18;5,583176494
GIP;2010-04-12;1,390902221
CAD;2010-06-01;3,201352954
SGD;2010-08-12;6,73819375
XPF;2010-11-30;3,359259605
TRY;2010-11-25;4,576067746
MGB;2010-07-15;4,493654728
PGK;2010-11-09;3,025622129
LSL;2010-01-01;4,915894449
MZN;2010-06-17;3,084105611
VES;2010-06-09;7,323386133
SAR;2010-02-23;4,950015306
KMF;2010-07-02;3,717520893
SBD;2010-03-09;4,533106148
NIO;2010-08-04;1,383595645
CLP;2010-11-26;7,018795967
CZK;2010-06-21;3,501295149
CZK;2010-10-12;3,885786176
KES;2010-10-15;7,607362926
GIP;2010-10-28;3,045928836
AWG;2010-11-24;6,207986772
HTG;2010-11-08;4,243744135
ARS;2010-01-18;7,937491059
ZAR;2010-09-01;7,331011474
CDF;2010-05-26;2,353617013
SOS;2010-08-25;7,692441642
KES;2010-04-07;7,932749629
DJF;2010-11-23;6,684462965
ZAR;2010-09-02;2,099789858
GIP;2010-06-22;1,13079989
